,userId,movieId,rating
94933,599,104419,2.5
61185,400,7153,4.0
55357,367,3916,5.0
66253,426,8644,2.5
56796,378,318,4.5
97891,606,3424,4.5
12880,82,4886,1.5
31608,219,1036,5.0
54989,365,8636,3.0
42902,288,4459,4.0
21708,141,480,3.0
80836,509,130073,4.0
68310,441,70286,4.5
84479,542,5266,3.0
3856,23,2912,3.5
37404,249,169984,4.0
76465,480,2000,3.0
10433,68,361,3.5
7464,51,597,3.5
68478,445,45722,3.0
6013,42,1221,5.0
64182,414,6708,3.5
92941,599,880,2.5
14916,95,1381,2.0
53016,349,597,5.0
35284,238,4310,4.0
20852,137,6377,4.0
9009,62,79357,4.5
60726,391,3909,2.0
4624,28,44204,3.0
75324,475,89745,4.0
42484,288,2085,3.0
43259,290,938,5.0
34303,232,8641,3.5
38122,260,8873,3.0
80091,503,1193,4.0
41026,277,260,4.0
93166,599,1601,2.0
4929,32,1,3.0
77914,483,98585,3.5
52010,339,6,4.0
37034,249,72998,4.0
37214,249,96821,5.0
24053,166,55232,3.5
22726,156,537,4.0
18324,116,2080,3.5
51588,332,54286,3.5
19868,131,1089,4.0
18826,121,590,4.0
89592,580,5445,4.5
76177,479,3927,3.0
3588,21,109864,1.5
33534,226,53125,2.0
33833,230,5459,4.0
38339,263,2406,3.0
84348,541,248,3.0
27809,188,1212,5.0
40415,274,55247,3.5
75325,475,91500,4.0
43290,290,1214,4.0
58867,383,1293,5.0
64468,414,40614,4.0
46817,307,454,3.0
79147,490,2959,3.5
22539,153,72378,0.5
77194,482,8528,4.0
46119,305,2959,4.5
21417,140,3861,2.0
78255,486,86,5.0
33467,226,7325,4.0
25780,177,106072,3.5
23590,160,3572,1.0
18055,113,2076,4.0
78857,489,4235,4.0
26250,182,1129,2.5
88825,573,4886,4.0
87121,562,1249,4.5
44743,298,3623,3.0
28142,195,1291,4.0
66262,426,54272,3.0
87761,566,367,4.0
42030,287,2395,2.0
74709,474,6999,2.5
27390,186,1527,4.0
8783,61,6502,4.0
74969,474,8949,4.0
50625,327,231,5.0
53370,352,56171,2.5
2843,19,3039,3.0
13652,89,4641,2.5
66458,428,1639,5.0
25429,177,7369,2.0
62397,414,230,3.0
46361,305,62434,3.0
84590,543,63082,5.0
59355,387,948,3.0
4704,28,59387,2.0
20884,138,2924,5.0
27444,186,2530,4.0
76630,480,3949,3.5
47127,307,2762,2.5
15715,103,2571,4.0
53114,351,6539,4.0
6404,43,587,5.0
60613,391,2080,5.0
6682,45,2106,5.0
91680,594,6577,4.0
28107,195,377,4.0
88307,570,1240,3.5
94968,599,113849,2.5
36947,249,58293,3.0
62875,414,1644,2.0
72953,470,292,5.0
87756,566,349,3.0
19420,125,84772,3.0
10167,66,2762,5.0
93575,599,3072,2.0
69759,448,58025,1.5
20895,139,3578,2.5
57364,380,4232,3.0
44448,296,2959,5.0
21888,142,481,3.0
7314,50,91094,1.5
42570,288,2400,3.0
65623,421,4223,4.0
18634,119,59784,4.0
6500,45,180,4.0
21677,140,44199,3.0
61512,405,47491,4.0
29122,200,4886,3.5
66199,426,364,5.0
21757,141,3535,2.5
52416,341,1370,4.0
13302,84,1200,4.0
60322,389,832,5.0
10988,68,4344,3.5
88924,573,60069,4.5
37486,252,90866,4.5
64549,414,47629,4.0
38516,265,316,5.0
56483,374,588,3.0
46016,305,1197,4.5
46013,305,1183,2.5
47197,307,3623,2.0
9,1,157,5.0
82334,522,46578,2.5
65944,425,590,4.0
57842,380,72601,3.0
18860,122,784,5.0
55531,368,1213,4.0
85193,553,53322,4.0
16764,105,96020,4.0
50704,328,919,3.0
59420,387,1228,4.0
64465,414,40278,4.0
88309,570,1258,3.0
84321,540,33493,5.0
64572,414,49272,4.0
39223,273,593,5.0
13303,84,1203,4.0
82109,520,4526,4.0
32445,221,2987,3.5
65651,422,1387,5.0
5716,41,2959,4.0
88957,573,88129,4.0
30778,216,1273,3.0
30763,216,1136,5.0
14058,89,177765,2.0
46894,307,1073,4.0
10730,68,2268,4.0
39362,274,742,3.5
29541,202,1299,4.0
59481,387,1377,2.0
2831,19,2985,3.0
47739,308,527,1.0
79745,495,117529,3.5
58989,385,224,4.0
6612,45,1374,3.0
83856,534,59900,4.0
66581,428,4446,3.5
86898,561,7373,3.0
95900,601,4963,4.5
24982,177,837,5.0
77797,483,56367,4.5
19846,130,588,2.0
96200,603,388,4.0
95768,600,8368,4.0
35513,239,7153,5.0
79626,495,7318,0.5
48844,317,2186,3.0
67506,437,292,4.0
75470,477,457,5.0
59494,387,1498,2.5
63485,414,3707,3.0
99525,609,742,3.0
2392,19,575,2.0
19542,125,152083,4.0
69062,448,2571,2.0
25086,177,1387,3.0
91735,595,1199,5.0
14106,90,1073,4.0
26168,182,377,2.5
60220,387,48394,4.0
91172,590,44665,3.5
53101,351,4995,4.5
52058,339,1259,5.0
85511,555,1603,3.0
86969,561,59315,3.5
90688,590,1248,4.0
52568,343,8969,4.0
22897,156,2067,4.0
31503,218,1090,3.0
99109,608,2986,1.5
25733,177,88140,4.0
32130,220,2355,4.0
11669,70,318,4.5
37769,256,4025,3.5
122,1,2033,5.0
5740,41,4848,5.0
82745,525,2687,3.0
26716,182,3972,3.0
3349,21,4306,4.0
29274,201,34,5.0
88005,567,103141,2.5
88004,567,103042,2.0
66056,425,2502,4.0
22918,156,2268,3.0
94323,599,8641,2.5
16572,105,34150,3.0
50481,326,593,4.5
30076,210,6934,4.5
33355,226,4233,0.5
82282,522,2706,3.0
69108,448,2860,3.0
83943,534,85179,4.5
78550,489,539,4.5
21625,140,7324,3.0
1008,7,33836,1.0
51101,330,2174,4.5
96887,603,3424,5.0
3076,20,2761,4.5
81479,515,50,4.5
83488,532,290,3.0
62495,414,454,3.0
20937,139,5459,2.0
50201,325,19,2.0
56438,373,457,3.0
42859,288,3948,3.5
25620,177,60126,3.0
7502,51,1257,4.5
2176,18,86628,4.0
14526,91,3697,3.5
60054,387,7336,3.5
68056,438,6708,3.5
49188,318,3283,4.5
79654,495,45722,1.0
47221,307,3949,4.0
69639,448,8984,1.5
92844,599,529,3.0
54095,356,54745,3.5
71517,461,186,4.0
16779,105,100302,3.0
79656,495,46578,4.0
99140,608,3268,2.0
77808,483,59615,3.5
7221,50,6539,3.0
66787,431,802,1.5
33283,226,2915,4.0
68495,446,11,4.0
44472,297,150,3.0
44539,298,47,4.0
74447,474,5446,4.5
93624,599,3268,1.5
53789,354,33679,3.5
75205,475,364,4.5
11454,68,66198,3.0
650,6,217,3.0
63828,414,4978,3.0
58169,381,1136,4.0
67363,436,158,3.0
65106,416,1721,0.5
59858,387,4571,2.5
66145,425,6863,3.0
47492,307,8464,3.0
10454,68,480,3.5
1653,16,5971,4.0
15446,100,8529,4.0
99517,609,457,4.0
4541,28,8361,2.5
41599,282,4022,4.0
11385,68,56379,2.5
39704,274,2840,2.5
26176,182,457,3.5
19572,125,164179,3.5
13846,89,86059,4.0
90143,586,45431,5.0
95486,600,2529,2.5
91006,590,4321,4.0
58695,382,7379,3.5
29969,207,2193,3.0
32568,221,27820,4.0
24566,169,6874,3.0
48428,313,2287,5.0
47849,309,1204,4.0
62237,412,2935,5.0
69563,448,7000,2.0
27445,186,2532,4.0
54340,357,2804,5.0
95425,600,2141,3.5
59881,387,4902,3.0
45034,298,36525,2.5
5281,35,222,4.0
29490,202,1177,4.0
73493,474,1344,4.5
46274,305,44555,5.0
91982,596,40815,3.5
24561,169,6586,4.5
44397,295,50,5.0
13695,89,7297,3.5
66408,428,593,2.5
60334,390,1199,4.5
69384,448,4709,3.0
8790,61,30707,4.5
33027,225,2496,3.0
70792,452,3175,5.0
34753,232,79592,3.0
12973,83,1172,4.0
33713,229,440,4.0
65606,421,1203,4.5
30984,217,517,4.0
62970,414,2011,3.0
89326,580,62,2.0
83599,534,367,4.0
72655,469,1584,5.0
71216,455,282,3.0
95602,600,3785,2.0
42917,288,4815,4.0
67280,434,48385,5.0
15066,96,1036,3.0
83479,531,3699,3.0
46190,305,5952,5.0
82160,520,61240,2.0
53854,356,380,3.0
26926,182,5668,4.0
47599,307,46723,3.0
63859,414,5075,5.0
54003,356,5225,4.5
73336,474,968,4.0
48539,313,4085,3.0
14396,91,2060,2.5
14541,91,3837,5.0
49044,318,823,3.5
49800,318,127114,4.0
8599,58,520,3.0
43362,290,2268,4.0
36466,249,1258,3.5
45478,299,1258,4.0
61309,402,719,3.0
62477,414,420,2.0
99693,610,2901,4.0
74094,474,3513,3.0
25236,177,3176,3.0
92064,596,96281,4.0
70358,448,132046,2.0
23259,160,253,3.0
31383,217,2798,1.0
37505,252,166528,3.5
99315,608,5220,3.5
67043,432,81417,4.0
28984,200,1101,4.0
15296,99,435,2.0
10278,66,6711,5.0
50104,323,208,2.5
99705,610,3033,3.5
4260,28,924,3.0
52256,339,68157,3.5
1101,9,5447,4.0
95967,602,10,3.0
29884,204,58332,3.5
46928,307,1252,3.0
83026,525,87232,3.5
52598,344,2028,4.0
97220,605,2572,5.0
86683,561,1376,4.0
20804,137,1304,4.5
22857,156,1596,5.0
47218,307,3916,2.5
69334,448,4333,3.0
76050,479,110,2.0
94430,599,27549,1.5
47252,307,4262,4.0
48373,313,1625,5.0
74410,474,5238,3.5
33383,226,4963,4.5
22174,148,4886,3.0
33657,228,1373,4.0
51776,334,48780,3.5
62289,413,69122,5.0
47084,307,2416,1.0
74387,474,5012,4.0
10696,68,2054,1.0
99284,608,4776,4.5
70892,453,708,4.0
40802,275,2797,5.0
5151,33,1885,4.0
89349,580,367,3.5
67622,438,318,5.0
95662,600,4677,2.5
55978,369,8910,3.5
61248,401,60069,4.0
26629,182,3448,4.5
19381,125,65514,4.0
95089,599,175569,3.0
43659,292,3418,3.0
56553,376,527,4.5
30094,210,50872,4.0
44160,294,1676,3.0
24307,168,8949,5.0
78903,489,5377,4.0
54980,365,6874,2.5
14687,91,8581,4.0
87518,563,117529,3.5
74904,474,8461,3.5
27800,188,914,5.0
139,1,2143,4.0
73786,474,2390,3.5
34409,232,34048,3.5
37134,249,88235,4.0
44317,294,2985,2.0
89296,579,2571,5.0
56688,377,1225,4.0
5468,39,608,5.0
51263,331,7361,4.0
22247,149,1200,3.0
38177,261,99114,4.0
23394,160,1446,4.0
13093,84,57,3.0
22090,144,7153,4.5
60968,395,110,4.0
39447,274,1272,3.5
54373,357,4040,3.5
42930,288,4953,2.5
91773,596,802,3.5
21460,140,4322,4.0
80367,508,2366,1.5
93530,599,2912,3.5
48726,315,1333,3.0
96087,602,590,3.0
15655,103,1258,4.0
85775,555,3387,4.0
22078,144,4979,3.5
61035,396,1148,4.0
3247,21,648,4.5
13922,89,116897,2.5
32936,224,1554,1.0
54792,362,2273,3.5
59361,387,968,3.5
90915,590,3196,4.0
60371,390,6344,3.5
56569,376,1097,3.5
90880,590,2871,3.5
36412,249,480,4.0
6257,42,3882,2.0
37865,256,97938,4.5
29058,200,2805,4.0
30129,210,98124,4.0
8788,61,7438,4.0
43108,288,40815,3.5
59936,387,5673,2.5
67253,434,6857,4.5
59074,385,924,4.0
19823,130,110,5.0
60182,387,39414,3.0
74237,474,4187,3.5
72445,468,380,4.0
15882,103,78772,2.5
86830,561,4027,4.0
59497,387,1529,2.5
8543,58,224,3.0
77465,483,2269,3.0
97793,606,2583,4.0
61277,402,61,5.0
57003,380,1028,4.0
34111,232,4823,3.5
37008,249,68954,3.5
84546,543,1388,5.0
10378,68,47,4.0
65118,416,4886,0.5
71498,460,48774,5.0
94562,599,45648,2.5
78593,489,919,4.5
43633,292,2915,4.0
77965,484,262,4.0
80839,509,136840,3.5
25546,177,46948,3.0
11349,68,53972,3.0
37699,255,1907,3.0
28939,200,39,5.0
77472,483,2329,3.0
66484,428,2115,3.0
13060,83,58303,1.5
89058,577,110,4.0
49998,322,913,3.5
88693,573,296,5.0
13876,89,96110,2.5
18834,122,47,4.5
32921,224,505,2.0
13601,89,2085,3.0
90760,590,1721,3.5
8502,57,3773,1.0
22279,150,6,4.0
69975,448,89388,1.5
84629,545,1438,4.0
34839,233,7458,3.0
51070,330,1391,5.0
9962,65,46976,3.5
52135,339,5010,4.5
42803,288,3623,1.0
18687,119,103335,5.0
10936,68,3863,3.0
80068,502,3977,0.5
47541,307,33171,0.5
62200,412,2150,4.0
10404,68,208,4.0
66588,428,4776,4.0
32946,224,2174,5.0
74283,474,4427,3.5
42103,287,6944,1.0
40576,275,17,5.0
20672,136,280,5.0
90283,587,534,4.0
85726,555,2889,5.0
25879,178,44191,4.5
7776,51,59306,0.5
44969,298,7454,1.5
80331,507,110,3.0
48861,317,3897,3.0
71042,453,3241,5.0
86172,560,1214,3.5
32000,219,51255,5.0
41410,280,67788,3.5
85268,554,2324,5.0
31515,218,2657,3.5
72190,465,924,5.0
71268,456,140,4.0
64662,414,55274,3.0
14626,91,5903,4.5
34302,232,8640,3.0
28040,193,593,3.5
14198,91,432,1.0
28044,193,924,5.0
20956,139,6539,3.0
95533,600,2863,3.0
99640,610,1291,4.5
14054,89,174681,3.5
34041,232,3536,3.5
34229,232,6763,3.0
83591,534,223,4.0
38426,263,7879,3.5
50944,329,4262,0.5
92555,597,2779,4.0
36487,249,1569,3.0
12562,80,3275,5.0
5153,33,1918,3.0
93484,599,2700,4.0
5327,36,2194,2.5
78116,484,4734,4.0
88208,569,344,4.0
67272,434,33794,4.5
51718,334,3793,3.5
6568,45,924,4.0
54058,356,33166,3.5
36568,249,2716,4.0
24522,169,5459,3.0
59586,387,2208,4.0
35954,245,1092,1.0
68427,445,527,3.0
22571,153,109374,4.0
91065,590,5816,3.5
57696,380,41566,3.0
18077,113,2978,3.0
47258,307,4361,2.5
94866,599,94864,3.5
4795,29,1385,2.0
40764,275,2240,5.0
74832,474,7727,3.0
11615,68,164179,3.5
74424,474,5316,2.5
36740,249,6595,3.5
24123,167,1748,4.5
77273,483,357,3.5
57638,380,31698,1.0
63060,414,2252,3.0
13069,83,72998,4.5
34773,233,608,4.0
26439,182,2136,0.5
48180,312,3535,3.0
17283,111,673,2.5
13802,89,69757,2.5
42549,288,2347,3.0
11831,73,4226,4.0
62615,414,835,3.0
74684,474,6912,3.5
81528,516,4349,4.0
65584,420,54286,3.0
69984,448,90374,3.0
94385,599,26631,3.0
52428,341,5459,3.0
36334,248,4306,3.5
64583,414,49824,2.5
34421,232,34532,3.0
75149,474,48142,3.0
66869,432,1921,3.5
67438,436,519,1.0
89286,579,2096,4.0
55687,368,2409,3.0
84839,551,3948,3.0
75039,474,30812,4.0
88388,570,5989,3.5
71636,462,1258,2.5
98986,608,2002,3.0
64568,414,48783,4.0
100628,610,103141,3.5
51096,330,2012,3.0
22771,156,953,3.5
89309,579,3273,4.0
47819,308,95377,3.0
56639,376,5989,4.5
88446,571,1387,5.0
21858,141,139385,4.0
76229,480,3,2.5
58179,381,1259,3.5
2907,19,3450,3.0
55603,368,1686,3.0
20441,135,1449,4.0
84562,543,2858,5.0
74254,474,4259,4.0
92584,597,2987,5.0
1752,17,6870,3.5
66482,428,2054,0.5
68631,447,454,4.0
41464,282,25,4.0
89003,575,2496,3.0
33736,230,34,2.0
31705,219,2353,3.0
50400,325,3550,4.0
98779,608,552,1.5
26590,182,3150,4.0
5704,41,2028,2.0
28552,198,4823,1.0
9595,64,1625,3.0
39085,270,637,2.0
71523,461,527,3.5
81819,517,41566,5.0
80924,510,4322,3.0
15533,102,293,3.0
77679,483,6936,4.0
50013,322,1258,2.5
29365,201,2641,3.0
69797,448,67255,4.0
67258,434,7143,3.5
72273,465,3699,4.0
32711,222,4995,4.5
18204,115,1777,3.0
81273,514,3041,2.0
46364,305,63082,5.0
39434,274,1222,4.0
80050,502,1320,4.0
45629,301,34162,2.5
6221,42,3298,4.0
43916,292,111360,2.0
92261,597,1073,5.0
54152,357,337,3.5
90713,590,1320,2.0
60215,387,47610,3.5
58745,382,52279,1.5
39212,273,514,5.0
94398,599,26778,2.0
73037,472,2428,3.0
98324,606,27178,4.0
4703,28,59369,4.0
94617,599,53022,3.0
86961,561,54256,2.0
31941,219,32587,4.0
10826,68,2947,3.5
69912,448,82527,4.0
43185,289,2797,3.0
24596,170,150,3.0
5472,39,908,3.0
37452,251,356,5.0
48403,313,2021,4.0
4792,29,1270,4.0
50954,330,32,5.0
59630,387,2550,4.0
8409,57,2770,4.0
7237,50,7748,4.0
13430,86,2687,4.0
60429,391,293,5.0
40000,274,5621,2.0
5598,40,236,4.0
63967,414,5479,4.0
31770,219,3552,3.5
100355,610,63826,4.0
78425,488,2918,4.0
3773,22,68536,4.0
50573,326,64614,3.5
31393,217,2863,2.0
38551,265,1198,5.0
50768,328,2003,3.0
99008,608,2115,3.0
83123,526,1295,4.0
453,4,2843,5.0
12639,80,53953,3.5
8586,58,435,3.0
13305,84,1208,5.0
744,6,383,3.0
40804,275,2824,5.0
6826,45,4993,5.0
43982,294,239,3.0
38979,268,2000,3.0
12452,78,2791,5.0
50846,328,8360,3.0
78272,486,293,5.0
53119,351,7361,3.5
71526,461,593,4.0
87409,563,45720,4.0
71102,453,4019,3.0
31472,217,3432,1.0
11308,68,48516,3.5
51525,332,4995,4.0
23540,160,2769,5.0
82321,522,26614,4.0
56114,371,4993,4.5
34651,232,59421,2.0
49246,318,4776,4.0
16442,105,5889,5.0
7117,50,318,3.5
84603,544,1,3.0
49758,318,106489,3.5
5801,41,54272,4.0
97304,605,37729,3.0
85525,555,1777,4.0
41142,279,8950,3.5
85162,553,3897,5.0
48820,317,904,4.0
65703,422,4159,3.0
87241,562,5810,5.0
85000,552,2245,3.0
89378,580,908,1.5
86336,560,6947,3.0
27466,186,2968,3.0
83427,529,733,5.0
85626,555,2376,4.0
93537,599,2942,3.5
66292,427,1527,3.0
242,2,68157,4.5
26432,182,2076,4.5
58421,381,8961,4.5
65454,420,73,4.0
68302,441,7438,5.0
13158,84,361,3.0
30419,212,86190,3.5
48697,314,1042,3.0
57603,380,8957,4.0
67243,434,5669,4.0
66037,425,2003,3.0
28175,195,2006,4.0
50148,323,1320,3.0
13322,84,1247,5.0
19602,126,296,1.0
35664,240,442,3.0
51942,337,628,5.0
45093,298,52281,2.0
25738,177,89492,4.0
55951,369,3809,3.0
62677,414,1040,3.0
57902,380,90345,3.5
21767,141,4011,4.5
24932,177,318,5.0
14440,91,2571,5.0
3454,21,54286,4.0
26116,182,94,4.0
93371,599,2329,4.0
93502,599,2779,2.5
51468,332,2617,4.0
56864,379,377,2.0
79108,489,89939,4.5
11149,68,7293,2.5
43984,294,258,1.0
16709,105,79132,5.0
59105,385,1190,2.0
39042,269,81,3.0
62711,414,1171,2.0
27574,187,780,0.5
45553,301,527,4.5
18621,119,48516,4.0
24622,170,420,3.0
11438,68,62434,4.0
34130,232,5171,2.5
12448,78,2571,4.5
75980,477,59784,4.0
31575,219,514,4.0
18149,114,167732,3.5
78251,486,32,5.0
13009,83,3624,0.5
57735,380,48877,3.0
23030,156,4262,3.5
90482,589,185,3.0
43098,288,36527,3.0
97693,606,1971,1.5
76181,479,4111,3.0
5909,42,236,3.0
29730,202,3342,3.0
90248,586,168418,5.0
59819,387,4149,2.5
99933,610,5953,4.0
37114,249,86833,3.5
35385,239,1485,2.5
55050,365,79139,3.5
6401,43,552,5.0
75580,477,1544,3.0
3045,20,2078,4.5
15898,103,86298,3.5
99244,608,4255,0.5
51743,334,6242,2.0
69837,448,72224,1.0
59643,387,2683,3.0
95131,600,185,2.5
81214,514,2096,4.0
29236,200,49530,4.0
74581,474,6313,2.0
67802,438,2918,4.0
50737,328,1225,4.0
62649,414,990,2.0
44032,294,489,3.0
83825,534,51662,4.0
29616,202,2145,3.0
80716,509,69406,2.5
91362,592,437,3.0
66941,432,5989,4.0
87697,565,231,3.0
26420,182,2006,2.5
37399,249,167370,3.5
9328,63,6539,4.0
97401,606,215,4.0
57513,380,6695,3.0
1495,15,4370,4.0
57159,380,2100,3.0
81649,517,1610,0.5
35988,246,757,4.0
77226,483,16,4.0
28659,199,1204,5.0
9543,64,1183,4.0
82772,525,3671,4.0
81229,514,2297,3.0
66453,428,1580,1.5
6004,42,1100,4.0
24135,167,2413,4.0
72210,465,1267,5.0
68480,445,48774,3.5
17501,111,8961,1.0
41540,282,2194,4.5
48705,314,1374,3.0
10302,66,7173,3.5
44306,294,2871,3.0
68940,448,1961,3.0
98698,608,163,3.0
6621,45,1431,4.0
55084,365,96110,3.5
57270,380,3175,5.0
47426,307,6750,2.0
56817,378,8961,4.0
54010,356,5617,4.5
37133,249,88163,4.5
91062,590,5572,3.0
28279,196,457,3.5
57665,380,34162,3.0
4836,29,81845,4.0
29771,202,3725,3.0
57134,380,2002,3.0
37289,249,107953,4.0
56404,373,236,3.0
82359,522,68157,4.5
63285,414,2987,4.0
205,1,3176,1.0
10639,68,1676,2.0
40999,276,631,3.0
47294,307,4876,2.0
23119,158,3363,3.0
70571,450,1259,4.0
38945,268,1261,4.0
50643,327,2329,4.5
78100,484,3968,3.0
22131,146,2124,3.5
50622,327,50,4.5
18909,122,2455,5.0
38782,266,2000,3.0
77104,482,442,4.0
87579,564,49286,3.0
85043,552,2993,3.0
52433,341,6863,3.0
94805,599,85881,3.5
37882,256,117529,4.0
20912,139,4148,1.5
43028,288,7163,3.0
72509,469,648,2.0
94672,599,60291,3.5
78780,489,2875,2.5
95536,600,2907,3.0
63579,414,4018,3.0
31183,217,1689,2.0
48297,313,968,5.0
78496,489,160,1.0
35256,237,106782,3.0
57710,380,44972,2.0
45518,300,56174,3.0
27897,190,6155,3.0
42301,288,1219,5.0
48219,312,5388,3.0
29744,202,3448,3.0
63422,414,3478,2.0
98828,608,842,1.0
55000,365,40819,2.0
6754,45,3176,4.0
37163,249,91529,4.0
81864,517,66203,0.5
70518,448,173751,2.0
6003,42,1097,4.0
80142,503,26974,4.0
66223,426,4022,3.5
60336,390,1217,5.0
39590,274,2114,3.5
17641,111,72407,1.5
4244,28,593,2.5
18117,113,4128,3.0
82776,525,3882,3.5
96668,603,2474,4.0
61632,408,31696,3.0
63642,414,4231,3.0
63807,414,4901,3.0
2199,18,98809,4.0
27150,184,79132,4.5
52083,339,2288,4.0
22087,144,6591,3.5
92962,599,931,3.0
42603,288,2496,4.0
46194,305,6016,5.0
60108,387,8366,3.5
41570,282,2948,4.0
85924,557,4896,4.5
76013,477,72308,4.5
45937,304,2906,2.0
38191,262,85,3.0
88773,573,2403,4.5
88587,572,1259,4.0
1525,15,68954,3.5
45400,298,109487,3.0
85090,552,4299,3.0
26637,182,3503,4.0
33050,226,22,2.0
7298,50,72378,1.0
85450,555,1275,5.0
19248,125,1120,4.5
3624,21,122896,4.0
78958,489,7147,0.5
85344,555,415,2.0
14349,91,1500,3.0
68512,446,165,3.0
91470,593,5299,1.5
35443,239,2918,4.0
3631,21,133419,3.0
66833,432,778,3.5
96248,603,602,4.0
10015,66,523,4.0
5775,41,8949,4.0
85200,553,60753,4.0
25042,177,1196,3.0
84788,550,68954,4.5
73526,474,1416,2.0
70297,448,117895,1.0
40229,274,30894,2.0
21929,143,7316,3.0
60356,390,4014,4.5
29177,200,8360,3.5
64795,414,78499,5.0
83498,532,707,4.0
40378,274,52281,4.0
28876,199,6617,3.5
50415,325,3994,4.0
4996,32,784,3.0
23918,166,1291,4.5
75317,475,81564,3.5
82266,522,1732,4.5
75211,475,784,4.0
90342,587,1948,4.0
37142,249,89492,4.0
48764,316,2572,3.0
31502,218,903,4.0
38335,263,2324,5.0
40181,274,8870,2.0
56013,370,1080,4.0
355,4,914,5.0
74973,474,8958,4.0
50159,323,3257,2.5
52644,344,86332,4.0
19759,129,4446,4.0
24517,169,5378,4.5
9273,63,3751,4.0
65197,417,109487,3.5
84407,541,595,3.0
41285,280,1580,3.5
15216,98,79132,4.0
27039,182,7299,4.0
22119,146,32,5.0
63716,414,4520,2.5
86865,561,5418,4.5
79060,489,60069,4.0
250,2,89774,5.0
89787,581,92259,4.5
92743,599,300,3.5
47639,307,52973,4.0
25117,177,1923,1.0
48266,313,367,2.0
40759,275,2144,4.0
3769,22,64575,3.5
68974,448,2094,3.0
10954,68,4014,4.0
87478,563,88405,3.0
2972,19,3825,3.0
21641,140,26865,1.0
94749,599,75813,3.0
84312,540,4993,4.0
53982,356,3977,2.5
39854,274,4005,3.0
82188,521,628,4.0
74757,474,7132,3.5
3896,23,7932,3.0
99016,608,2141,1.5
56601,376,1580,4.0
84419,542,356,5.0
65046,415,2858,3.5
73131,474,104,2.0
73202,474,421,3.5
18925,122,3114,5.0
14064,89,182731,4.5
22973,156,3028,3.0
27756,187,31410,5.0
30737,216,616,4.0
18956,122,4963,4.0
48832,317,1262,3.0
21491,140,4857,4.5
100716,610,114935,4.5
22878,156,1909,3.0
12176,74,51540,4.0
52885,347,32,3.0
45960,305,288,3.5
68002,438,5872,3.0
61782,409,2581,2.0
99760,610,3798,3.5
52102,339,3462,4.0
71144,453,5349,4.0
17702,111,93326,3.5
49266,318,5378,3.0
30643,215,1198,4.0
69392,448,4799,5.0
42325,288,1272,3.0
16857,105,133712,4.5
50438,325,4717,4.0
32890,223,5349,4.0
77813,483,61323,4.5
74869,474,8121,3.0
68257,440,1960,4.0
56170,372,258,2.0
26849,182,4973,4.5
16494,105,7361,5.0
49961,321,539,3.0
12986,83,1291,1.0
84729,547,2917,4.0
97519,606,969,4.0
4599,28,37386,3.5
60203,387,44864,3.0
15442,100,6377,4.0
1757,17,31658,4.5
86666,561,1263,4.0
7613,51,2701,0.5
28513,198,3448,5.0
97592,606,1274,4.0
4596,28,36517,2.5
84394,541,540,3.0
78729,489,2253,3.0
75106,474,42004,4.0
57705,380,43928,1.0
91282,591,3114,5.0
70403,448,138036,2.0
42314,288,1256,4.0
35654,240,382,3.0
62752,414,1246,4.0
31838,219,5159,1.5
76911,480,30707,4.0
74674,474,6869,3.0
5475,39,1025,4.0
23132,159,110,3.0
46943,307,1324,0.5
13405,86,318,4.5
58830,382,114713,3.5
55409,368,110,4.0
3401,21,8636,3.0
94734,599,72226,3.0
97994,606,4428,2.5
76349,480,1060,4.0
63774,414,4776,4.0
57994,380,111362,5.0
68154,438,30825,3.0
51444,332,1748,3.5
78643,489,1271,4.5
28651,199,1147,3.0
92754,599,329,4.0
15435,100,5299,3.5
16805,105,107410,4.0
56424,373,355,1.0
12795,82,1377,2.5
2512,19,1342,2.0
20905,139,3996,2.0
43619,292,2657,1.0
20009,132,1219,4.0
30118,210,79139,4.5
54772,362,1209,5.0
14965,95,3527,4.5
42752,288,3260,3.0
100445,610,78088,3.5
37109,249,85780,4.0
1575,16,296,3.0
81990,520,327,2.0
25235,177,3175,2.0
89584,580,5254,3.0
61653,408,58156,3.0
86704,561,1732,5.0
56176,372,277,3.0
52997,349,357,4.0
97695,606,1997,3.0
72901,469,3702,3.0
99329,608,5445,4.5
17157,109,422,3.0
32695,222,3948,4.0
93858,599,4386,1.0
79711,495,89774,5.0
2332,19,338,2.0
26982,182,6335,4.5
45294,298,86880,2.0
44831,298,4975,2.5
84724,547,2076,5.0
72441,468,317,3.0
41018,276,1391,5.0
69082,448,2713,2.0
82381,522,82459,4.5
100361,610,65514,4.0
32051,219,66297,4.0
92577,597,2949,5.0
41572,282,2987,4.0
1152,10,6942,4.0
82766,525,3481,4.0
9383,63,69481,4.0
48398,313,2005,3.0
46436,305,80489,4.0
29321,201,1517,4.0
97221,605,2617,5.0
33766,230,736,4.0
54597,359,2701,3.0
44847,298,5220,0.5
56856,379,316,3.0
30544,213,3005,4.0
72052,464,367,2.5
93975,599,5013,3.0
40450,274,59369,4.0
80970,511,56757,3.5
29047,200,2571,5.0
51818,335,466,3.0
46811,307,429,2.0
28771,199,2671,4.0
86662,561,1252,4.5
75291,475,48394,4.5
27295,185,4016,4.0
5227,34,3996,5.0
49937,321,253,3.0
53697,354,2605,3.0
21892,142,589,3.0
98240,606,7292,2.5
